"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Kelly, Casey",543391,2024,19.0,4.8,16,0,0,5.06,,52,17.2,50.0,33,29,51.3,27.9,66.7,90.9,2256.0,25.6,84.8,2171.0,84.6,1750.0,80.1,2147.0,89.5,2140.0,,,,,,,90.4,2210
"Leasure, Jordan",673929,2024,18.3,12.7,94,0,0,6.32,,347,20.5,45.5,335,225,50.7,26.6,55.6,96.1,2274.0,28.8,88.2,2413.0,,,78.6,2856.0,,,,,,,,,96.1,2274
"Yates, Kirby",489446,2024,35.9,11.8,185,7,0,1.17,,661,28.6,42.9,623,6,47.4,33.6,64.4,93.2,2357.0,0.6,85.8,2294.0,,,,,,,,,86.3,1288.0,,,93.2,2357
"Crouse, Hans",668968,2024,31.8,15.9,76,4,0,2.84,,267,23.2,57.1,218,170,43.9,35.4,58.5,88.1,1635.0,38.9,83.8,2205.0,87.4,1431.0,,,92.6,2284.0,,,,,,,92.6,2281
"Turnbull, Spencer",605513,2024,26.1,9.0,163,3,0,2.65,,555,15.2,46.8,432,131,45.9,25.4,59.5,92.0,2499.0,5.3,84.8,2654.0,87.7,1982.0,78.8,2744.0,93.2,2255.0,,,,,83.8,2717.0,92.3,2437
"Shuster, Jared",694363,2024,17.4,10.3,220,2,0,4.3,,781,15.5,42.7,544,367,46.3,23.4,57.3,92.5,2192.0,28.4,86.0,2259.0,84.1,1665.0,,,91.7,2127.0,,,,,,,92.5,2186
"Bloss, Jake",814005,2024,20.0,5.5,35,0,0,6.94,,157,14.5,41.5,108,86,48.3,23.4,60.0,93.4,2441.0,23.1,87.6,2534.0,86.5,1438.0,78.0,2700.0,92.0,2236.0,,,,,82.1,2409.0,93.3,2431
"Lyles, Jordan",543475,2024,15.8,10.5,15,0,0,0.0,,45,18.5,54.5,39,9,45.8,28.9,63.2,90.8,2129.0,,,,84.4,1628.0,79.9,2007.0,89.4,2000.0,87.6,2264.0,,,80.2,2218.0,89.5,2151
"Garrett, Reed",657585,2024,33.6,12.1,172,8,0,3.77,,605,24.0,56.7,519,0,41.8,37.6,62.2,96.8,2342.0,,,,,,,,96.4,2264.0,91.6,2464.0,88.2,1542.0,85.0,2764.0,94.4,2379
"Lee, Dylan",669276,2024,31.7,7.1,179,4,0,2.11,,610,26.7,62.9,284,470,52.9,37.7,69.9,92.4,2251.0,54.8,84.0,2067.0,85.7,1634.0,,,,,,,,,,,92.4,2251
"Flaherty, Jack",656427,2024,29.9,5.9,486,13,0,3.17,,1698,21.1,51.8,1193,1306,45.8,32.1,61.2,93.3,2258.0,29.0,84.7,2469.0,85.7,1610.0,77.4,2440.0,90.3,2081.0,,,,,,,93.2,2249
"Foster, Matt",641582,2024,13.3,16.7,20,0,0,2.7,,63,10.8,25.0,48,42,47.2,14.3,46.7,91.9,2251.0,30.6,83.8,2325.0,81.9,1727.0,78.7,2157.0,,,,,,,,,91.9,2251
"Espino, Paolo",502179,2024,6.8,11.4,26,0,0,8.31,,97,9.6,21.1,52,50,46.2,12.7,56.8,88.2,2198.0,,,,83.4,1386.0,70.6,2979.0,,,,,,,75.6,2767.0,88.2,2198
"Kelly, Merrill",518876,2024,21.0,6.3,221,5,0,4.03,,742,12.6,38.2,679,224,46.8,21.3,63.0,91.9,2381.0,11.8,85.6,2384.0,88.4,2175.0,82.2,2652.0,92.4,2254.0,90.3,2387.0,,,,,91.3,2354
"Romano, Jordan",605447,2024,21.0,6.5,41,1,0,6.59,,140,11.0,56.7,103,112,53.0,24.3,62.3,96.4,2247.0,52.1,86.4,2019.0,,,,,,,,,,,,,96.4,2247
"Weaver, Luke",596133,2024,31.1,7.9,252,7,0,2.89,,883,28.2,42.9,970,23,43.7,33.5,62.8,95.7,2462.0,0.4,87.4,2306.0,88.6,1870.0,82.6,2544.0,97.1,2453.0,91.3,2503.0,,,,,94.3,2475
"Bender, Anthony",669622,2024,25.9,7.9,159,5,0,4.08,,616,13.1,42.9,470,15,51.4,22.2,55.9,95.5,2337.0,1.6,86.5,2655.0,89.5,1799.0,,,95.5,2261.0,93.9,2310.0,,,84.9,2700.0,95.4,2266
"Freeland, Kyle",607536,2024,17.3,5.3,340,5,0,5.24,,1180,9.8,35.3,1230,333,50.7,17.1,65.7,91.6,2355.0,,,,85.7,1546.0,83.5,2432.0,91.2,2273.0,86.9,2331.0,,,,,89.9,2316
"Ruiz, José",614179,2024,24.0,7.8,153,5,0,3.71,,546,16.9,49.3,432,376,48.0,27.6,64.8,96.4,2316.0,3.8,92.2,2337.0,89.9,1829.0,86.2,2146.0,95.8,2164.0,,,,,,,96.1,2246
"Matz, Steven",571927,2024,17.4,7.9,133,1,0,5.08,,488,14.9,28.4,451,109,53.7,18.1,63.0,90.2,2000.0,6.9,88.1,2118.0,83.3,2319.0,77.6,2251.0,93.9,2198.0,,,,,,,93.9,2198
"Strzelecki, Peter",657265,2024,19.1,6.4,35,0,0,2.31,,117,16.7,17.9,120,0,46.4,17.0,66.0,92.3,2458.0,,,,83.1,1678.0,,,91.5,2299.0,88.4,2650.0,,,82.1,2947.0,91.3,2483
"Taillon, Jameson",592791,2024,18.5,4.9,496,12,0,3.27,,1650,12.1,39.9,1628,364,54.0,19.5,65.6,92.3,2283.0,,,,86.0,1899.0,79.6,2692.0,92.5,2249.0,86.5,2526.0,,,80.4,2733.0,90.1,2370
"Lovelady, Richard",663992,2024,17.7,7.5,103,3,0,4.46,,342,17.3,39.7,285,197,50.8,23.6,54.8,92.4,2344.0,37.3,86.2,2254.0,,,,,92.2,2166.0,,,,,83.4,2144.0,92.3,2231
"Robertson, David",502085,2024,33.3,9.4,216,3,0,3.0,,773,22.0,47.1,785,405,49.3,29.5,59.7,,,6.8,83.7,2734.0,88.0,2216.0,84.2,2707.0,94.7,2367.0,93.3,2618.0,,,,,93.3,2612
"Burnes, Corbin",669203,2024,23.1,6.1,583,15,0,2.92,,1932,15.6,51.6,1581,1027,46.6,28.6,63.9,96.3,1805.0,12.8,87.6,2982.0,89.2,2037.0,80.3,2877.0,97.0,2520.0,95.3,2738.0,,,84.2,2970.0,95.5,2704
"Holderman, Colin",670059,2024,25.1,11.2,154,3,0,3.16,,536,19.1,55.3,455,0,49.1,29.5,62.3,97.1,2389.0,,,,,,,,97.2,2275.0,92.1,2467.0,,,84.7,2520.0,94.7,2371
"Neely, Jack",680891,2024,25.0,7.1,18,0,0,9.0,,61,29.7,73.3,52,46,46.9,42.3,39.3,96.1,2199.0,46.9,87.4,1873.0,,,,,,,,,,,,,96.1,2199
"Blanco, Ronel",669854,2024,24.6,10.1,502,13,1,2.8,,1758,17.7,52.8,1055,1088,48.1,29.0,60.5,93.4,2228.0,30.2,86.4,2091.0,85.2,1485.0,80.1,2258.0,,,,,,,,,93.4,2228
"Lugo, Seth",607625,2024,21.7,5.7,620,16,0,3.0,,2033,13.9,42.7,1589,790,50.4,22.5,64.4,92.2,2368.0,9.3,86.7,2652.0,87.3,1854.0,79.8,3284.0,92.1,2410.0,90.0,2438.0,85.9,1431.0,82.1,2843.0,91.8,2395
"Saucedo, Tayler",642048,2024,22.9,10.8,116,2,0,3.49,,395,19.0,40.8,308,108,44.4,28.1,58.8,91.4,2419.0,14.5,82.7,2316.0,85.3,2199.0,76.1,2400.0,91.3,2291.0,,,,,80.9,2302.0,91.3,2301
"Germán, Domingo",593334,2024,18.0,13.0,62,0,0,7.84,,233,11.2,40.4,165,124,47.5,20.3,54.0,90.7,2596.0,,,,84.4,2441.0,81.8,2689.0,90.7,2550.0,,,,,,,90.7,2591
"Miley, Wade",489119,2024,6.7,13.3,21,0,0,6.43,,71,11.1,6.3,88,3,47.5,9.6,56.7,90.1,2258.0,,,,83.4,1825.0,75.2,2480.0,89.6,2228.0,86.9,2289.0,,,78.9,2482.0,88.3,2268
"Cosgrove, Tom",676680,2024,19.7,7.9,44,0,0,11.66,,204,12.0,40.0,158,0,52.0,18.9,55.3,90.3,2400.0,,,,,,,,89.9,2295.0,,,,,76.8,2679.0,90.1,2343
"Rodón, Carlos",607074,2024,26.5,7.7,525,16,0,3.96,,1980,19.9,50.6,1640,1062,46.6,30.1,58.3,95.4,2384.0,26.0,86.8,2628.0,85.5,1656.0,81.0,2677.0,95.6,1890.0,91.8,2399.0,,,,,95.2,2384
"Gallen, Zac",668678,2024,25.1,8.7,444,14,0,3.65,,1553,14.0,45.2,1241,914,42.5,26.0,58.8,93.7,2293.0,8.7,86.9,2450.0,86.6,1533.0,81.0,2419.0,93.6,1795.0,90.3,2394.0,,,,,93.5,2298
"O'Brien, Riley",676617,2024,23.9,17.4,24,0,0,11.25,,108,20.4,43.5,93,50,44.3,27.3,45.7,96.1,2139.0,25.8,89.8,2431.0,,,,,96.8,2106.0,,,,,82.6,2366.0,96.8,2108
"Mattson, Isaac",676755,2024,26.1,21.7,16,0,0,5.06,,62,18.8,35.7,70,7,48.0,23.9,47.8,94.0,2357.0,7.0,86.2,2040.0,85.1,1711.0,,,,,,,,,,,94.0,2357
"Beck, Tristan",663941,2024,20.9,6.0,48,0,0,1.69,,165,12.1,42.4,122,83,54.5,20.2,62.7,93.1,2086.0,14.5,86.0,2417.0,,,80.0,2299.0,,,,,,,81.3,2698.0,93.1,2086
"Basso, Brady",669620,2024,20.4,5.4,67,1,0,4.03,,223,18.5,39.5,235,72,50.6,24.1,52.7,92.2,2318.0,,,,86.4,2026.0,76.4,2256.0,92.0,2189.0,88.1,2257.0,,,,,91.1,2297
"Jiménez, Dany",666204,2024,21.4,16.2,77,1,0,4.91,,275,17.4,62.0,169,263,50.2,29.3,54.7,92.5,2179.0,58.4,81.9,2344.0,83.3,1510.0,,,,,,,,,,,92.5,2179
"Cimber, Adam",643256,2024,17.8,13.1,73,3,0,7.03,,254,11.5,29.8,280,136,48.3,16.3,58.1,85.0,2264.0,32.7,73.4,2543.0,,,,,85.3,2217.0,,,,,,,85.2,2239
"Knack, Landon",689017,2024,24.1,6.3,207,3,0,3.65,,724,17.4,37.6,532,443,49.3,23.1,58.4,93.5,2448.0,22.4,85.1,2628.0,84.2,1722.0,79.6,2917.0,,,,,,,84.6,2702.0,93.5,2448
"Jackson, Luke",592426,2024,25.1,11.1,159,4,0,5.09,,579,16.9,52.9,299,618,46.1,29.7,68.9,94.7,2295.0,52.0,87.3,2264.0,,,84.6,2403.0,,,90.8,2294.0,,,,,94.6,2295
"Walker, Josh",677020,2024,19.6,12.5,37,0,0,5.11,,137,11.3,48.7,133,82,46.5,25.7,60.7,94.2,2268.0,,,,,,83.9,2119.0,92.8,2133.0,,,,,,,93.6,2207
"Slaten, Justin",686580,2024,25.9,4.0,166,6,0,2.93,,546,16.9,55.1,543,68,51.3,29.0,63.4,96.4,2394.0,,,,,,84.3,2675.0,,,91.5,2427.0,,,84.0,2599.0,93.6,2413
"Walters, Andrew",689958,2024,18.8,15.6,26,1,0,0.0,,84,23.5,60.0,83,49,47.7,33.8,43.8,95.9,2567.0,37.1,85.8,2162.0,,,,,,,,,,,,,95.9,2567
"Anderson, Shaun",641312,2024,11.8,1.2,49,0,0,8.27,,171,7.5,47.4,106,90,62.7,13.6,72.9,91.2,2507.0,36.9,86.5,2629.0,85.9,1547.0,,,91.6,2374.0,,,,,81.7,2812.0,91.3,2472
"Burke, Sean",680732,2024,28.9,9.2,57,2,0,1.42,,194,15.1,59.6,125,165,48.2,28.8,59.2,95.3,2546.0,28.5,86.9,2395.0,84.6,1806.0,79.7,2504.0,,,,,,,,,95.3,2546
"Ray, Robbie",592662,2024,33.3,11.6,92,3,0,4.7,,357,22.6,63.0,301,267,44.9,36.0,62.0,94.1,2320.0,32.0,88.4,2168.0,,,83.5,2159.0,,,,,,,,,94.1,2320
"Tinoco, Jesus",622786,2024,25.9,7.4,122,1,0,3.32,,423,22.3,36.7,283,336,50.8,26.4,59.0,96.5,2358.0,52.2,86.6,2449.0,90.0,1567.0,,,96.1,2263.0,92.4,2384.0,,,,,96.2,2293
"Hudson, Bryan",663542,2024,26.8,7.4,187,6,0,1.73,,619,13.9,46.6,711,0,55.0,21.5,59.3,91.3,2287.0,,,,,,,,,,86.0,2206.0,,,81.5,2042.0,89.6,2261
"Cantillo, Joey",676282,2024,27.0,9.2,116,2,0,4.89,,435,22.3,54.1,347,168,49.2,31.1,50.9,92.2,1881.0,8.4,82.6,2070.0,77.8,1513.0,76.2,2681.0,,,,,,,,,92.2,1881
"Honeywell, Brent",641703,2024,12.0,8.0,113,1,0,2.63,,378,10.8,30.2,310,130,52.6,15.3,60.7,94.8,2162.0,21.8,86.0,2369.0,85.6,2005.0,,,94.3,2179.0,,,,,81.9,2520.0,94.7,2163
"Chapman, Aroldis",547973,2024,37.1,14.4,185,5,0,3.79,,712,23.7,53.1,690,300,50.7,32.3,58.3,97.8,2368.0,26.6,87.0,2247.0,,,,,99.8,2368.0,,,91.6,1235.0,,,98.7,2368
"Maciejewski, Josh",656671,2024,25.9,7.4,21,0,0,2.57,,60,8.3,50.0,41,11,32.3,30.0,70.4,90.9,2174.0,11.5,77.7,1910.0,81.3,1966.0,,,89.9,2094.0,,,,,,,90.1,2112
"Cease, Dylan",656302,2024,29.4,8.5,568,14,1,3.47,,1999,22.1,52.4,1407,1622,46.5,32.4,59.8,96.9,2557.0,43.0,87.7,2780.0,69.7,1554.0,82.3,2723.0,98.1,2655.0,91.8,2658.0,,,82.6,2891.0,96.8,2558
"Hendricks, Kyle",543294,2024,15.3,7.6,392,4,0,5.92,,1381,13.4,29.6,1029,279,47.6,18.9,68.4,87.7,2086.0,,,,80.9,2170.0,74.3,2976.0,87.6,2010.0,,,,,,,87.6,2030
"Kittredge, Andrew",552640,2024,23.3,7.0,212,5,0,2.8,,712,15.6,49.5,519,508,50.5,27.8,72.6,94.0,2520.0,49.4,88.1,2634.0,90.4,2228.0,,,94.7,2286.0,88.2,2661.0,,,,,94.4,2349
"Fulmer, Carson",608334,2024,21.4,10.6,260,0,0,4.15,,932,15.3,45.2,692,329,46.4,25.8,61.2,93.1,2273.0,16.3,88.0,2492.0,87.8,1413.0,82.4,2669.0,92.6,2228.0,,,,,83.6,2640.0,92.9,2250
"Coulombe, Danny",543056,2024,29.9,4.7,89,1,0,2.12,,299,14.9,43.3,275,58,48.7,24.0,56.1,90.8,2398.0,,,,,,79.2,2704.0,90.3,2366.0,85.8,2639.0,,,81.6,2677.0,88.1,2513
"Bido, Osvaldo",674370,2024,24.3,10.0,190,5,0,3.41,,659,17.6,47.9,672,223,49.0,26.4,58.7,94.8,2386.0,21.1,85.8,2175.0,88.9,2098.0,,,94.9,2275.0,86.9,2190.0,,,,,93.1,2325
"Hernández, Elieser",622694,2024,12.5,7.8,47,0,0,6.32,,162,20.2,32.1,197,8,51.4,23.2,64.1,91.8,2251.0,3.2,79.4,2102.0,84.9,2053.0,,,91.2,2119.0,83.6,2182.0,,,,,88.8,2214
"Brown, Hunter",686613,2024,25.1,8.4,510,11,0,3.49,,1821,18.7,40.0,2004,523,49.2,25.1,60.3,96.0,2298.0,5.6,89.3,2161.0,88.4,1463.0,82.9,2486.0,95.6,2150.0,92.4,2311.0,,,,,95.0,2263
"Young, Alex",622065,2024,22.1,10.3,47,0,0,2.87,,165,12.8,64.4,104,39,44.2,31.7,64.7,88.7,2458.0,0.4,85.8,2293.0,85.2,1453.0,81.1,2361.0,90.2,2228.0,,,,,,,90.2,2233
