"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Sandoval, Patrick",663776,2022,23.7,9.4,446,6,1,2.91,,1574,20.6,46.9,909,941,48.2,29.6,58.0,93.1,2038.0,29.1,86.3,2551.0,83.7,1608.0,78.6,2779.0,93.4,1924.0,,,,,85.0,2582.0,93.2,1994
"Flaherty, Jack",656427,2022,19.8,13.2,108,2,0,4.25,,390,18.9,44.9,379,275,46.7,25.9,54.5,93.4,2286.0,25.1,83.8,2435.0,87.7,1847.0,77.2,2396.0,91.1,2009.0,88.1,2279.0,,,,,92.8,2254
"Sandlin, Nick",680704,2022,22.8,13.3,132,5,0,2.25,,461,19.7,44.0,352,331,45.5,27.5,54.5,93.5,2325.0,44.7,78.9,2617.0,,,,,93.6,2149.0,,,88.3,1507.0,,,93.5,2220
"Minter, A.J.",621345,2022,34.7,5.5,210,5,0,2.06,,743,25.8,48.1,910,0,49.4,33.2,66.1,96.6,2425.0,,,,87.6,1650.0,,,,,90.3,2603.0,,,,,94.2,2495
"Vizcaíno, Arodys",527055,2022,10.3,24.1,17,0,0,6.35,,59,14.7,54.5,68,45,41.7,24.4,55.2,97.4,2270.0,39.1,84.3,2313.0,88.1,1071.0,,,97.3,2215.0,,,,,,,97.4,2245
"Snider, Collin",676092,2022,14.6,9.9,103,4,0,6.55,,347,11.6,38.2,284,288,45.5,20.9,49.0,,,49.4,86.3,2676.0,89.5,2259.0,,,96.0,2428.0,,,,,,,96.0,2428
"Miller, Tyson",668338,2022,14.3,14.3,32,1,0,10.97,,136,19.4,27.6,135,80,43.0,21.8,57.1,90.9,2086.0,32.0,81.5,2417.0,86.3,2084.0,79.3,2538.0,91.5,2084.0,,,,,,,91.1,2085
"Neidert, Nick",663734,2022,15.0,0.0,15,0,0,3.6,,56,13.3,18.2,40,28,56.1,14.6,50.0,92.0,2199.0,20.7,86.5,2126.0,83.7,1643.0,78.9,2306.0,,,,,,,,,92.0,2199
"Lauer, Eric",641778,2022,23.8,8.9,476,11,0,3.69,,1718,19.6,35.8,1726,868,51.1,24.2,62.0,93.3,2293.0,16.8,86.5,2291.0,87.2,1746.0,78.2,2400.0,92.8,1924.0,89.6,2263.0,,,,,92.1,2282
"Jackson, Zach",667427,2022,33.2,16.3,144,2,0,3.0,,506,21.9,58.9,483,396,43.3,33.4,53.0,94.4,2120.0,44.6,85.2,2461.0,88.9,1230.0,,,,,94.2,2204.0,,,,,94.4,2120
"Faedo, Alex",656412,2022,18.0,10.2,161,1,0,5.53,,602,15.8,47.9,503,338,50.1,24.2,60.7,92.7,2180.0,35.0,85.0,2486.0,86.2,1945.0,,,89.8,1953.0,,,,,,,92.7,2179
"Quijada, José",650671,2022,30.8,12.4,122,0,0,3.98,,445,27.5,42.5,587,29,47.8,32.3,63.0,94.5,2206.0,4.2,81.3,2525.0,86.9,1649.0,,,,,,,,,,,94.5,2206
"Gilbreath, Lucas",656458,2022,26.2,13.9,129,2,0,4.19,,473,24.3,40.2,583,204,45.5,29.2,59.4,93.8,2371.0,25.6,82.7,2392.0,,,,,,,,,85.0,1188.0,,,93.8,2371
"Pilkington, Konnor",663455,2022,19.4,12.4,174,1,0,3.88,,622,22.8,40.4,659,157,46.4,27.8,54.3,92.1,2220.0,7.9,81.9,2234.0,84.4,1742.0,77.0,2177.0,,,,,,,,,92.1,2220
"Assad, Javier",665871,2022,18.1,12.0,113,2,0,3.11,,422,16.7,35.8,548,54,44.3,23.2,59.6,92.9,2211.0,3.6,81.8,2267.0,85.4,1510.0,75.9,2432.0,92.3,1985.0,88.1,2134.0,,,80.9,2314.0,91.1,2104
"Wright, Kyle",657140,2022,23.6,7.2,541,21,0,3.19,,1797,18.3,46.7,1165,1114,52.7,26.5,64.6,95.2,2389.0,7.2,90.1,2395.0,88.1,1699.0,84.7,2723.0,94.4,2258.0,,,,,,,94.7,2316
"Mantiply, Joe",573009,2022,25.1,2.5,180,2,0,2.85,,614,20.3,44.4,377,260,50.9,29.2,63.0,90.9,2149.0,,,,82.6,1702.0,81.1,2336.0,90.4,2192.0,,,,,,,90.5,2190
"Farrell, Luke",608652,2022,20.0,10.0,45,0,0,5.4,,167,9.9,37.9,138,139,46.0,17.3,58.6,91.1,2327.0,37.2,82.5,2514.0,85.0,1457.0,78.6,2585.0,,,,,,,,,91.1,2327
"Moore, Matt",519043,2022,27.3,12.5,222,5,0,1.95,,815,24.0,46.8,561,477,48.6,31.3,59.6,93.9,2385.0,,,,85.0,2020.0,83.6,2434.0,,,,,,,,,93.9,2385
"Burr, Ryan",621114,2022,17.9,10.3,27,1,0,6.0,,92,20.0,20.0,140,9,53.0,20.0,51.3,94.5,2032.0,6.0,80.3,2604.0,,,,,92.4,1815.0,88.1,2402.0,,,,,91.6,2184
"Snell, Blake",605483,2022,32.0,9.5,384,8,0,3.38,,1455,21.9,53.2,1300,923,45.5,32.8,64.7,95.8,2434.0,24.3,88.9,2389.0,87.1,1899.0,81.4,2297.0,,,,,,,,,95.8,2434
"Cotton, Jharel",605194,2022,21.5,11.0,129,4,0,3.56,,480,21.5,35.6,331,111,50.5,25.4,58.0,92.7,2263.0,10.4,79.5,2440.0,79.7,2392.0,76.2,2614.0,,,,,,,,,92.7,2263
"Alcantara, Sandy",645261,2022,23.4,5.6,686,14,1,2.28,,2231,18.3,41.4,2346,7,52.2,25.4,62.5,98.0,2200.0,0.2,87.0,2334.0,91.8,2056.0,,,97.8,2293.0,90.0,2354.0,,,,,95.4,2279
"Barlow, Joe",669618,2022,19.2,8.9,105,3,0,3.86,,359,19.1,45.2,174,380,49.3,27.2,63.0,94.5,2332.0,60.1,87.3,2285.0,,,81.3,2458.0,95.0,2309.0,,,,,,,94.5,2332
"Brice, Austin",592169,2022,18.5,11.1,20,0,0,4.05,,67,8.6,62.5,56,50,55.7,18.6,66.7,93.7,2231.0,,,,,,81.6,2748.0,93.8,2040.0,,,,,,,93.8,2146
"Robertson, David",502085,2022,30.7,13.3,191,4,0,2.4,,672,22.0,55.8,539,520,47.5,33.0,66.2,,,22.2,83.9,2651.0,,,84.8,2639.0,,,93.0,2611.0,,,,,93.0,2611
"Topa, Justin",623437,2022,11.4,11.4,22,0,0,4.91,,76,6.9,22.7,86,0,40.8,13.7,61.8,,,,,,86.4,2103.0,,,95.5,2160.0,,,,,81.5,2668.0,95.5,2160
"Falter, Bailey",663559,2022,21.2,4.9,252,6,0,3.86,,879,15.7,46.5,832,411,53.5,24.0,66.2,91.5,2089.0,14.8,83.5,1967.0,83.1,1567.0,76.6,2125.0,91.0,1778.0,,,,,,,91.2,1916
"Reed, Jake",596082,2022,16.9,10.4,50,2,0,7.02,,192,18.0,33.3,165,135,52.8,21.3,59.7,91.1,2304.0,44.0,81.8,2457.0,82.2,1607.0,,,91.7,2124.0,,,,,,,91.6,2153
"VerHagen, Drew",572403,2022,17.0,13.2,65,3,0,6.65,,252,19.8,46.2,205,56,43.2,28.8,56.2,95.0,2374.0,,,,89.5,1686.0,78.2,2216.0,94.6,2369.0,91.3,2347.0,,,81.4,2312.0,94.6,2370
"Szapucki, Thomas",663378,2022,26.9,10.4,45,0,0,7.2,,179,16.9,39.5,177,101,47.1,24.2,61.2,95.2,2148.0,,,,87.0,2015.0,80.0,2635.0,,,,,,,,,95.2,2148
"McClanahan, Shane",663556,2022,30.3,5.8,499,12,0,2.54,,1645,25.6,52.3,877,960,50.4,34.3,62.8,96.7,2233.0,15.4,89.3,2348.0,87.7,1732.0,82.0,2628.0,,,,,,,,,96.7,2233
"Alvarez, Jose",501625,2022,19.7,11.8,46,2,0,5.28,,173,14.8,37.5,150,27,44.3,23.3,52.0,90.9,2066.0,9.9,80.3,2161.0,81.5,1659.0,,,90.8,2032.0,,,,,,,90.8,2035
"Gausman, Kevin",592332,2022,28.3,3.9,524,12,0,3.35,,1954,19.8,46.2,1358,400,49.0,29.4,68.0,95.0,2265.0,14.4,84.4,2206.0,84.5,1497.0,,,,,,,85.2,1569.0,,,95.0,2265
"Gonzales, Marco",594835,2022,13.2,6.4,549,10,0,4.13,,1875,14.7,25.6,1590,381,48.0,18.3,63.1,88.5,1987.0,,,,79.4,2114.0,76.6,2114.0,88.3,1978.0,86.1,2030.0,,,,,87.6,2001
"Pruitt, Austin",643493,2022,17.0,4.0,166,0,0,4.23,,538,18.7,36.4,279,486,45.2,24.8,67.9,91.4,2264.0,40.7,87.5,2562.0,86.2,1671.0,80.9,2899.0,,,,,,,,,91.4,2264
"Suarez, Robert",663158,2022,31.9,11.0,143,5,0,2.27,,506,22.8,30.6,594,39,50.3,25.1,60.7,98.0,2311.0,0.7,85.7,2186.0,89.3,1763.0,80.3,2134.0,96.9,2232.0,94.0,2214.0,,,,,97.2,2278
"Baker, Bryan",641329,2022,26.1,8.9,209,4,0,3.49,,737,24.0,36.1,663,312,49.1,27.3,63.6,96.2,2335.0,26.4,87.3,2411.0,84.0,1913.0,,,,,,,,,,,96.2,2335
