Name,Oponente,PA_hist,AVG_hist,K%_hist,xwOBA_hist,EV_hist,Fav_Score,Clasificacion
Graham Ashcraft,Washington Nationals,1722,0.246,17.4,0.326,82.6,3,🟢 Favorable
Rafael Montero,Arizona Diamondbacks,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Athletics,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Atlanta Braves,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Baltimore Orioles,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Boston Red Sox,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Chicago Cubs,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Chicago White Sox,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Cincinnati Reds,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Cleveland Guardians,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Colorado Rockies,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Detroit Tigers,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Houston Astros,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Kansas City Royals,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Los Angeles Angels,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Los Angeles Dodgers,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Miami Marlins,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Milwaukee Brewers,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Minnesota Twins,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,New York Mets,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,New York Yankees,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Philadelphia Phillies,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Pittsburgh Pirates,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,San Diego Padres,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,San Francisco Giants,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Seattle Mariners,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,St. Louis Cardinals,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Tampa Bay Rays,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Texas Rangers,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Toronto Blue Jays,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Rafael Montero,Washington Nationals,987,0.201,23.6,0.308,82.1,4,🟢 Favorable
Tanner Houck,Arizona Diamondbacks,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Athletics,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Atlanta Braves,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Baltimore Orioles,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Boston Red Sox,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Chicago Cubs,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Chicago White Sox,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Cincinnati Reds,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Cleveland Guardians,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Colorado Rockies,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Detroit Tigers,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Houston Astros,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Kansas City Royals,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Los Angeles Angels,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Los Angeles Dodgers,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Miami Marlins,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Milwaukee Brewers,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Minnesota Twins,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,New York Mets,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,New York Yankees,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Philadelphia Phillies,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Pittsburgh Pirates,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,San Diego Padres,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,San Francisco Giants,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Seattle Mariners,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,St. Louis Cardinals,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Tampa Bay Rays,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Texas Rangers,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Toronto Blue Jays,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Tanner Houck,Washington Nationals,1658,0.221,20.4,0.323,84.2,3,🟢 Favorable
Yennier Cano,Arizona Diamondbacks,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Athletics,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Atlanta Braves,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Baltimore Orioles,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Boston Red Sox,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Chicago Cubs,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Chicago White Sox,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Cincinnati Reds,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Cleveland Guardians,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Colorado Rockies,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Detroit Tigers,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Houston Astros,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Kansas City Royals,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Los Angeles Angels,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Los Angeles Dodgers,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Miami Marlins,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Milwaukee Brewers,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Minnesota Twins,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,New York Mets,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,New York Yankees,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Philadelphia Phillies,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Pittsburgh Pirates,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,San Diego Padres,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,San Francisco Giants,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Seattle Mariners,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,St. Louis Cardinals,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Tampa Bay Rays,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Texas Rangers,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Toronto Blue Jays,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Yennier Cano,Washington Nationals,882,0.229,23.1,0.301,83.0,4,🟢 Favorable
Germán Márquez,Arizona Diamondbacks,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Athletics,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Atlanta Braves,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Baltimore Orioles,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Boston Red Sox,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Chicago Cubs,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Chicago White Sox,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Cincinnati Reds,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Cleveland Guardians,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Colorado Rockies,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Detroit Tigers,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Houston Astros,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Kansas City Royals,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Los Angeles Angels,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Los Angeles Dodgers,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Miami Marlins,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Milwaukee Brewers,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Minnesota Twins,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,New York Mets,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,New York Yankees,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Philadelphia Phillies,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Pittsburgh Pirates,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,San Diego Padres,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,San Francisco Giants,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Seattle Mariners,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,St. Louis Cardinals,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Tampa Bay Rays,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Texas Rangers,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Toronto Blue Jays,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Germán Márquez,Washington Nationals,1473,0.256,17.2,0.345,85.0,1,🟡 Normal
Blake Treinen,Arizona Diamondbacks,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Athletics,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Atlanta Braves,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Baltimore Orioles,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Boston Red Sox,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Chicago Cubs,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Chicago White Sox,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Cincinnati Reds,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Cleveland Guardians,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Colorado Rockies,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Detroit Tigers,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Houston Astros,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Kansas City Royals,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Los Angeles Angels,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Los Angeles Dodgers,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Miami Marlins,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Milwaukee Brewers,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Minnesota Twins,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,New York Mets,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,New York Yankees,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Philadelphia Phillies,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Pittsburgh Pirates,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,San Diego Padres,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,San Francisco Giants,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Seattle Mariners,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,St. Louis Cardinals,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Tampa Bay Rays,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Texas Rangers,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Toronto Blue Jays,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Blake Treinen,Washington Nationals,331,0.193,29.6,0.267,81.8,7,🟢 Favorable
Bryce Elder,Arizona Diamondbacks,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Athletics,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Atlanta Braves,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Baltimore Orioles,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Boston Red Sox,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Chicago Cubs,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Chicago White Sox,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Cincinnati Reds,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Cleveland Guardians,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Colorado Rockies,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Detroit Tigers,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Houston Astros,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Kansas City Royals,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Los Angeles Angels,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Los Angeles Dodgers,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Miami Marlins,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Milwaukee Brewers,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Minnesota Twins,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,New York Mets,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,New York Yankees,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Philadelphia Phillies,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Pittsburgh Pirates,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,San Diego Padres,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,San Francisco Giants,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Seattle Mariners,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,St. Louis Cardinals,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Tampa Bay Rays,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Texas Rangers,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Toronto Blue Jays,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Bryce Elder,Washington Nationals,1866,0.233,18.9,0.331,83.3,3,🟢 Favorable
Michael Soroka,Arizona Diamondbacks,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Athletics,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Atlanta Braves,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Baltimore Orioles,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Boston Red Sox,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Chicago Cubs,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Chicago White Sox,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Cincinnati Reds,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Cleveland Guardians,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Colorado Rockies,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Detroit Tigers,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Houston Astros,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Kansas City Royals,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Los Angeles Angels,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Los Angeles Dodgers,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Miami Marlins,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Milwaukee Brewers,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,Minnesota Twins,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,New York Mets,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Michael Soroka,New York Yankees,876,0.199,23.7,0.32,81.7,3,🟢 Favorable
Jack Kochanowicz,Arizona Diamondbacks,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Athletics,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Atlanta Braves,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Baltimore Orioles,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Boston Red Sox,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Chicago Cubs,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Chicago White Sox,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Cincinnati Reds,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Cleveland Guardians,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Colorado Rockies,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Detroit Tigers,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Houston Astros,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Kansas City Royals,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Los Angeles Angels,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Los Angeles Dodgers,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Miami Marlins,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Milwaukee Brewers,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Minnesota Twins,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,New York Mets,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,New York Yankees,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Philadelphia Phillies,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Pittsburgh Pirates,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,San Diego Padres,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,San Francisco Giants,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Seattle Mariners,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,St. Louis Cardinals,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Tampa Bay Rays,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Texas Rangers,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Toronto Blue Jays,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Jack Kochanowicz,Washington Nationals,781,0.261,12.4,0.361,86.0,0,🟡 Normal
Clarke Schmidt,Arizona Diamondbacks,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Athletics,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Atlanta Braves,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Baltimore Orioles,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Boston Red Sox,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Chicago Cubs,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Chicago White Sox,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Cincinnati Reds,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Cleveland Guardians,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Colorado Rockies,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Detroit Tigers,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Houston Astros,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Kansas City Royals,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Los Angeles Angels,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Los Angeles Dodgers,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Miami Marlins,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Milwaukee Brewers,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Minnesota Twins,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,New York Mets,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,New York Yankees,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Philadelphia Phillies,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Pittsburgh Pirates,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,San Diego Padres,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,San Francisco Giants,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Seattle Mariners,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,St. Louis Cardinals,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Tampa Bay Rays,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Texas Rangers,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Toronto Blue Jays,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Clarke Schmidt,Washington Nationals,1601,0.214,23.2,0.303,82.5,4,🟢 Favorable
Jordan Hicks,Arizona Diamondbacks,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Athletics,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Atlanta Braves,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Baltimore Orioles,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Boston Red Sox,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Chicago Cubs,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Chicago White Sox,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Cincinnati Reds,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Cleveland Guardians,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Colorado Rockies,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Detroit Tigers,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Houston Astros,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Kansas City Royals,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Los Angeles Angels,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Los Angeles Dodgers,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Miami Marlins,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Milwaukee Brewers,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Minnesota Twins,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,New York Mets,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,New York Yankees,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Philadelphia Phillies,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Pittsburgh Pirates,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,San Diego Padres,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,San Francisco Giants,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Seattle Mariners,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,St. Louis Cardinals,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Tampa Bay Rays,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Texas Rangers,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Toronto Blue Jays,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Jordan Hicks,Washington Nationals,1344,0.219,22.2,0.318,83.1,4,🟢 Favorable
Zack Kelly,Arizona Diamondbacks,496,0.202,22.8,0.308,81.0,4,🟢 Favorable
Zack Kelly,Athletics,496,0.202,22.8,0.308,81.0,4,🟢 Favorable
Zack Kelly,Atlanta Braves,496,0.202,22.8,0.308,81.0,4,🟢 Favorable
Zack Kelly,Baltimore Orioles,496,0.202,22.8,0.308,81.0,4,🟢 Favorable
