"last_name, first_name",player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,walk,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,b_total_bases,r_total_stolen_base,b_ab_scoring,b_game,b_intent_walk,r_stolen_base_pct,xba,xslg,woba,xwoba,xobp,xiso,xbadiff,xslgdiff,avg_swing_speed,fast_swing_rate,blasts_contact,blasts_swing,squared_up_contact,squared_up_swing,avg_swing_length,swords,attack_angle,attack_direction,ideal_angle_rate,vertical_swing_path,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent
"Wilson, Jacob",805779,2024,22,92,103,23,19,2,2,0,8,7.8,0.25,0.315,0.314,0.629,0.065,0.277,3,29,0,18,28,0,,0.267,0.316,0.281,0.291,0.329,0.05,-0.017,-0.001,63.5,0.7,1.5,1.4,44.6,39.7,6.2,4,5.2,-6.4,37.0,35.0,85.4,9.5,26.2,0.0,0.0,19.0
"Grandal, Yasmani",518735,2024,35,215,243,49,30,10,0,9,24,9.9,0.228,0.4,0.304,0.704,0.172,0.248,27,86,1,50,72,0,,0.241,0.43,0.308,0.327,0.317,0.19,-0.013,-0.03,70.3,8.5,17.9,14.9,42.3,35.3,7.4,12,10.4,0.1,66.0,26.5,91.1,11.1,31.8,9.8,6.4,42.8
"Torrens, Luis",620443,2024,28,118,130,27,16,8,0,3,9,6.9,0.229,0.373,0.292,0.665,0.144,0.273,15,44,0,29,47,0,,0.26,0.411,0.292,0.324,0.323,0.151,-0.031,-0.038,71.4,10.4,11.2,9.0,32.3,25.9,7.3,2,11.4,0.3,62.7,29.8,89.6,13.1,36.3,6.6,7.7,46.2
"Arias, Gabriel",672356,2024,24,153,161,34,21,9,1,3,6,3.7,0.222,0.353,0.255,0.608,0.131,0.316,15,54,5,43,53,0,,0.218,0.376,0.263,0.279,0.253,0.158,0.004,-0.023,74.5,47.5,14.2,8.8,25.1,15.6,7.6,8,8.0,0.8,44.1,28.5,89.7,5.6,35.6,7.9,6.9,36.6
"Schunk, Aaron",668845,2024,26,94,98,22,17,3,0,2,4,4.1,0.234,0.33,0.265,0.595,0.096,0.328,7,31,0,24,39,1,,0.204,0.309,0.257,0.237,0.236,0.105,0.03,0.021,68.8,5.8,7.3,5.3,25.5,18.4,6.6,3,5.2,-0.9,38.4,33.5,85.3,11.9,39.7,4.8,4.8,31.7
"Buxton, Byron",621439,2024,30,355,388,99,51,27,3,18,20,5.2,0.279,0.524,0.335,0.859,0.245,0.338,56,186,7,95,102,1,,0.26,0.511,0.366,0.355,0.318,0.251,0.019,0.013,74.3,41.8,16.7,11.7,31.5,22.0,8.1,12,14.3,-10.1,56.5,34.0,91.7,19.8,39.5,13.2,8.5,48.1
"Sanó, Miguel",593934,2024,31,83,95,17,12,3,0,2,9,9.5,0.205,0.313,0.295,0.608,0.108,0.326,6,26,0,22,28,0,,0.24,0.381,0.275,0.313,0.326,0.141,-0.035,-0.068,76.5,62.7,17.2,11.3,29.0,19.0,8.0,7,12.0,-8.6,53.5,33.7,93.8,8.9,33.3,10.4,4.2,54.2
"Sánchez, Gary",596142,2024,31,245,280,54,35,7,1,11,27,9.6,0.22,0.392,0.307,0.699,0.172,0.267,37,96,0,57,89,0,,0.218,0.415,0.307,0.315,0.305,0.197,0.002,-0.023,73.1,31.8,15.8,11.4,35.1,25.4,7.4,13,11.8,-7.2,60.9,30.0,90.0,16.2,31.4,10.5,7.6,44.2
"Ibáñez, Andy",628451,2024,31,224,244,54,39,9,1,5,15,6.1,0.241,0.357,0.295,0.652,0.116,0.31,32,80,2,43,99,0,,0.214,0.331,0.287,0.27,0.273,0.118,0.027,0.026,70.1,5.8,12.0,8.4,34.7,24.3,7.3,6,7.9,-5.2,47.2,28.2,88.1,20.3,33.7,4.9,5.5,33.1
"García, Adolis",666969,2024,31,580,637,130,78,27,0,25,45,7.1,0.224,0.4,0.284,0.684,0.176,0.273,85,232,11,151,154,2,,0.223,0.422,0.296,0.309,0.285,0.199,0.001,-0.022,72.0,23.0,16.4,11.1,33.4,22.6,7.9,14,10.5,-2.6,58.2,29.3,91.0,15.0,33.7,12.5,6.6,48.2
"Scott II, Victor",687363,2024,23,145,155,26,15,9,0,2,6,3.9,0.179,0.283,0.219,0.502,0.104,0.233,10,41,5,29,53,0,,0.202,0.322,0.221,0.251,0.243,0.12,-0.023,-0.039,69.1,7.0,12.3,9.5,33.8,26.1,6.7,7,11.2,-4.1,47.7,32.8,88.4,12.1,33.3,5.7,6.7,33.3
"Benintendi, Andrew",643217,2024,29,477,522,109,69,20,0,20,41,7.9,0.229,0.396,0.289,0.685,0.167,0.245,64,189,3,113,135,1,,0.244,0.407,0.298,0.31,0.304,0.164,-0.015,-0.011,68.0,1.0,9.1,7.3,39.8,31.9,6.7,12,13.5,-0.4,55.7,34.0,88.0,16.1,36.5,6.3,8.3,34.4
"Thaiss, Matt",642136,2024,29,157,186,32,21,9,0,2,28,15.1,0.204,0.299,0.323,0.622,0.095,0.306,16,47,3,33,57,0,,0.193,0.333,0.286,0.295,0.314,0.14,0.011,-0.034,72.4,23.5,14.4,9.0,29.8,18.7,7.8,9,10.7,3.2,58.8,31.2,86.6,12.9,33.0,8.0,8.0,40.0
"Carroll, Corbin",682998,2024,23,589,684,136,78,22,14,22,73,10.7,0.231,0.428,0.322,0.75,0.197,0.256,74,252,35,132,158,0,,0.239,0.401,0.325,0.328,0.332,0.162,-0.008,0.027,73.7,36.9,18.4,14.6,34.9,27.7,7.0,5,6.5,-0.3,53.0,22.5,89.3,12.0,27.8,7.2,7.0,40.8
"Rooker, Brent",667670,2024,29,546,614,160,93,26,2,39,59,9.6,0.293,0.562,0.365,0.927,0.269,0.362,112,307,11,136,145,4,,0.263,0.566,0.392,0.381,0.339,0.303,0.03,-0.004,73.7,37.2,18.0,12.5,32.5,22.4,7.1,29,11.7,-5.6,47.3,35.7,91.9,18.9,38.3,16.6,8.6,49.6
"Mateo, Jorge",622761,2024,29,192,208,44,23,14,2,5,10,4.8,0.229,0.401,0.267,0.668,0.172,0.275,18,77,13,45,68,0,,0.227,0.351,0.286,0.278,0.27,0.125,0.002,0.05,72.5,22.1,14.0,10.9,28.7,22.3,7.8,0,5.9,-6.4,45.8,30.0,88.1,14.1,30.2,4.0,7.4,34.9
"Stewart, DJ",621466,2024,30,158,194,28,19,4,0,5,31,16.0,0.177,0.297,0.325,0.622,0.12,0.217,19,47,1,40,74,0,,0.21,0.358,0.29,0.33,0.355,0.148,-0.033,-0.061,71.5,19.2,16.1,11.4,35.0,24.7,7.1,2,10.2,-3.1,63.1,25.4,89.7,19.1,34.2,8.1,8.1,39.6
"Madris, Bligh",676632,2024,28,67,75,18,14,3,0,1,6,8.0,0.269,0.358,0.324,0.682,0.089,0.362,5,24,0,11,21,0,,0.225,0.383,0.301,0.294,0.286,0.159,0.044,-0.025,71.6,12.4,11.8,8.3,35.3,24.8,7.5,1,12.0,-8.5,41.3,38.6,87.1,23.7,37.5,10.4,8.3,35.4
"O'Neill, Tyler",641933,2024,29,411,473,99,50,18,0,31,53,11.2,0.241,0.511,0.336,0.847,0.27,0.305,61,210,4,91,113,5,,0.211,0.489,0.36,0.34,0.311,0.278,0.03,0.022,75.2,51.8,18.1,11.9,28.3,18.6,7.6,11,17.6,-7.1,53.5,34.1,90.9,20.2,34.6,17.3,7.9,48.8
"Diaz, Yainer",673237,2024,25,585,619,175,127,29,3,16,24,3.9,0.299,0.441,0.325,0.766,0.142,0.338,84,258,2,159,148,1,,0.296,0.467,0.329,0.343,0.324,0.17,0.003,-0.026,72.5,23.6,17.2,13.3,34.5,26.6,7.4,17,11.2,3.9,59.2,30.8,90.2,8.9,35.0,7.6,8.4,47.5
"Wendle, Joey",621563,2024,34,36,37,8,7,1,0,0,1,2.7,0.222,0.25,0.243,0.493,0.028,0.296,1,9,1,8,18,0,,0.222,0.307,0.219,0.247,0.243,0.085,0.0,-0.057,68.0,2.1,5.6,4.3,52.8,40.4,6.9,2,2.8,2.0,44.7,29.7,88.3,4.8,37.0,0.0,7.4,25.9
"Gasper, Mickey",681508,2024,28,18,23,0,0,0,0,0,4,17.4,0.0,0.0,0.217,0.217,0.0,0.0,0,0,0,4,13,0,,0.209,0.264,0.151,0.321,0.381,0.055,-0.209,-0.264,70.4,12.0,13.6,12.0,36.4,32.0,6.3,2,9.1,0.1,52.0,31.1,90.7,4.5,40.0,0.0,0.0,40.0
"Sullivan, Brett",664954,2024,30,16,17,3,2,0,0,1,1,5.9,0.188,0.375,0.235,0.61,0.187,0.182,2,6,0,3,7,0,,0.118,0.217,0.265,0.181,0.17,0.099,0.07,0.158,68.8,3.7,0.0,0.0,22.7,18.5,7.4,0,10.1,-12.3,44.4,29.6,81.8,37.7,16.7,8.3,0.0,25.0
"Villar, David",681584,2024,27,35,37,9,4,4,0,1,1,2.7,0.257,0.457,0.27,0.727,0.2,0.364,4,16,0,6,11,0,,0.222,0.439,0.305,0.319,0.256,0.217,0.035,0.018,68.4,3.8,16.7,11.3,38.9,26.4,7.8,0,18.4,0.1,32.1,38.6,91.3,15.7,34.8,13.0,13.0,52.2
"Yepez, Juan",660766,2024,26,226,249,64,43,15,0,6,18,7.2,0.283,0.429,0.335,0.764,0.146,0.32,26,97,2,58,62,0,,0.251,0.366,0.331,0.303,0.309,0.115,0.032,0.063,70.5,11.6,11.3,8.8,30.9,24.1,7.3,5,7.6,-1.7,53.0,30.6,86.6,8.5,30.3,5.9,5.3,35.6
"Gurriel, Yuli",493329,2024,40,54,65,13,10,3,0,0,9,13.8,0.241,0.296,0.338,0.634,0.055,0.317,6,16,1,13,18,0,,0.256,0.343,0.289,0.324,0.362,0.088,-0.015,-0.047,73.3,28.3,17.6,14.2,34.1,27.4,8.0,2,3.2,-11.7,31.1,26.0,90.3,7.5,34.1,2.4,2.4,53.7
"Crawford, Brandon",543063,2024,37,71,80,12,6,5,0,1,8,10.0,0.169,0.282,0.263,0.545,0.113,0.25,4,20,0,19,28,0,,0.204,0.316,0.248,0.277,0.294,0.112,-0.035,-0.034,70.6,13.8,9.7,6.5,25.8,17.4,7.4,6,11.3,2.3,59.4,33.0,89.7,13.5,37.8,6.7,2.2,33.3
"Haggerty, Sam",664059,2024,30,15,16,1,1,0,0,0,1,6.3,0.067,0.067,0.125,0.192,0.0,0.091,1,1,1,3,8,0,,0.17,0.198,0.098,0.197,0.222,0.029,-0.103,-0.131,70.1,13.0,11.1,8.7,38.9,30.4,7.1,2,2.6,-3.9,30.4,31.0,84.3,5.7,27.3,0.0,0.0,18.2
"Naylor, Bo",666310,2024,24,354,389,71,46,10,2,13,29,7.5,0.201,0.35,0.264,0.614,0.149,0.262,39,124,6,76,123,1,,0.194,0.335,0.269,0.263,0.258,0.141,0.007,0.015,70.6,9.8,12.5,9.2,31.4,23.1,7.4,20,12.6,-5.2,50.2,30.5,88.8,19.9,32.6,8.1,6.8,37.7
"Amaya, Jacob",676070,2024,25,68,72,12,11,1,0,0,4,5.6,0.176,0.191,0.222,0.413,0.015,0.3,3,13,1,15,24,0,,0.179,0.225,0.19,0.206,0.225,0.046,-0.003,-0.034,67.5,0.0,11.3,8.3,39.4,29.2,7.1,4,7.8,9.6,63.5,30.3,87.8,6.3,30.0,2.5,0.0,32.5
"McKinstry, Zach",656716,2024,29,297,325,64,41,14,5,4,24,7.4,0.215,0.337,0.277,0.614,0.122,0.265,23,100,16,48,118,0,,0.24,0.383,0.27,0.301,0.301,0.143,-0.025,-0.046,67.2,0.8,8.8,6.9,38.5,30.4,6.7,5,12.5,-0.4,44.2,38.0,88.0,18.7,37.8,4.3,7.8,32.6
"Ozuna, Marcell",542303,2024,33,606,688,183,113,31,0,39,74,10.8,0.302,0.546,0.378,0.924,0.244,0.359,104,331,1,140,162,2,,0.283,0.583,0.395,0.404,0.365,0.3,0.019,-0.037,74.0,42.5,20.3,14.0,33.9,23.3,7.4,4,15.4,-2.6,53.2,36.5,92.1,14.4,40.5,15.5,11.4,53.4
"Millas, Drew",686452,2024,26,57,62,14,12,1,0,1,5,8.1,0.246,0.316,0.306,0.622,0.07,0.325,1,18,4,6,20,0,,0.223,0.313,0.28,0.271,0.286,0.09,0.023,0.003,68.5,4.3,9.6,7.4,37.0,28.7,7.1,0,9.1,-1.6,52.1,34.1,88.0,2.7,39.0,2.4,4.9,34.1
"McCann, James",543510,2024,34,214,233,50,33,9,0,8,13,5.6,0.234,0.388,0.279,0.667,0.154,0.273,31,83,1,53,65,0,,0.241,0.424,0.288,0.315,0.292,0.183,-0.007,-0.036,70.7,10.9,13.6,9.9,31.5,22.9,6.9,4,10.0,-1.1,46.1,38.5,87.4,14.4,38.9,8.6,9.3,37.7
"Bailey, Patrick",672275,2024,25,401,448,94,69,16,1,8,39,8.7,0.234,0.339,0.298,0.637,0.105,0.287,46,136,4,103,121,0,,0.255,0.404,0.281,0.322,0.322,0.149,-0.021,-0.065,71.3,13.2,15.6,12.1,36.2,28.1,7.3,9,7.7,-0.8,40.9,33.7,91.3,12.1,37.9,5.5,7.1,43.0
"Wade Jr., LaMonte",664774,2024,30,331,401,86,62,16,0,8,62,15.5,0.26,0.381,0.38,0.761,0.121,0.331,34,126,2,62,117,5,,0.253,0.437,0.337,0.356,0.376,0.184,0.007,-0.056,72.4,26.1,16.8,13.3,34.3,27.0,6.8,12,9.3,-1.2,53.2,32.2,90.6,12.9,39.6,9.4,9.0,44.1
"Azocar, José",640492,2024,28,73,79,16,14,2,0,0,5,6.3,0.219,0.247,0.269,0.516,0.028,0.296,2,18,5,11,61,0,,0.231,0.312,0.235,0.269,0.28,0.081,-0.012,-0.065,70.5,10.8,8.7,6.2,21.7,15.4,7.0,2,5.8,1.0,42.3,38.4,86.5,9.8,30.9,3.6,3.6,30.9
"Busch, Michael",683737,2024,26,496,567,123,72,28,2,21,63,11.1,0.248,0.44,0.335,0.775,0.192,0.322,65,218,2,118,152,1,,0.217,0.432,0.336,0.324,0.309,0.216,0.031,0.008,70.3,11.3,13.3,9.6,35.0,25.2,7.3,18,15.8,0.7,43.9,37.9,89.9,17.2,36.4,11.2,6.5,39.9
"Perdomo, Geraldo",672695,2024,24,337,388,92,66,21,2,3,36,9.3,0.273,0.374,0.344,0.718,0.101,0.317,37,126,9,94,98,0,,0.231,0.326,0.317,0.287,0.307,0.096,0.042,0.048,66.9,2.2,7.6,6.6,38.4,33.6,6.8,11,8.9,-1.4,50.7,35.0,87.0,16.9,28.9,3.1,3.1,25.8
"Santana, Carlos",467793,2024,38,521,594,124,75,26,0,23,65,10.9,0.238,0.42,0.328,0.748,0.182,0.252,71,219,4,140,150,3,,0.244,0.424,0.326,0.333,0.334,0.18,-0.006,-0.004,71.8,19.4,13.6,10.7,36.1,28.3,7.6,8,11.8,-5.0,63.3,27.1,89.2,16.1,30.9,7.3,6.6,39.9
"Davis, Henry",680779,2024,24,104,122,15,10,4,0,1,13,10.7,0.144,0.212,0.242,0.454,0.068,0.233,5,22,0,22,37,0,,0.152,0.227,0.213,0.225,0.25,0.076,-0.008,-0.015,72.5,25.7,6.0,3.9,22.4,14.5,7.4,5,11.5,-8.6,63.1,25.9,85.3,17.2,29.0,4.8,6.5,35.5
"Knizner, Andrew",668800,2024,29,90,93,15,13,1,0,1,1,1.1,0.167,0.211,0.183,0.394,0.044,0.206,9,19,0,16,35,0,,0.229,0.326,0.174,0.253,0.243,0.097,-0.062,-0.115,70.3,7.9,10.7,7.9,32.2,23.8,7.0,3,8.7,0.5,60.4,26.2,87.3,11.9,33.3,4.3,5.8,34.8
"White, Eli",642201,2024,30,39,42,11,8,1,1,1,1,2.4,0.282,0.436,0.333,0.769,0.154,0.385,4,17,3,7,35,0,,0.204,0.343,0.335,0.27,0.261,0.139,0.078,0.093,71.0,13.4,16.4,13.4,34.5,28.4,7.1,3,9.2,4.6,49.3,34.2,88.7,8.3,25.9,11.1,3.7,48.1
"Hoskins, Rhys",656555,2024,31,449,517,96,56,14,0,26,53,10.3,0.214,0.419,0.303,0.722,0.205,0.25,82,188,3,135,131,1,,0.201,0.402,0.313,0.306,0.294,0.201,0.013,0.017,71.2,13.1,12.2,9.3,30.0,22.9,8.1,23,15.7,-5.6,58.1,32.7,88.7,20.8,29.7,12.7,6.2,42.2
"Robinson, Chuckie",642020,2024,29,70,76,9,9,0,0,0,5,6.6,0.129,0.129,0.197,0.326,0.0,0.18,0,9,0,13,26,0,,0.172,0.216,0.159,0.213,0.238,0.045,-0.043,-0.087,71.3,16.3,5.7,4.1,21.0,15.0,6.9,4,5.8,12.4,51.0,28.3,81.4,1.2,28.0,2.0,2.0,22.0
"Alvarez Jr., Nacho",805373,2024,21,30,32,3,3,0,0,0,0,0.0,0.1,0.1,0.156,0.256,0.0,0.15,0,3,0,5,8,0,,0.174,0.225,0.128,0.211,0.226,0.051,-0.074,-0.125,68.9,2.0,8.8,6.1,29.4,20.4,7.4,0,5.5,5.5,30.6,31.0,83.8,9.8,30.0,0.0,5.0,30.0
"Ramos, Bryan",682868,2024,22,99,108,20,13,4,0,3,7,6.5,0.202,0.333,0.252,0.585,0.131,0.227,11,33,0,26,32,0,,0.231,0.376,0.257,0.291,0.281,0.145,-0.029,-0.043,72.0,20.5,19.0,13.7,42.2,30.4,8.5,2,7.3,-3.4,60.2,27.6,90.1,11.8,35.9,6.4,6.4,46.2
"Ahmed, Nick",605113,2024,34,210,228,48,39,6,1,2,11,4.8,0.229,0.295,0.267,0.562,0.066,0.287,17,62,2,49,71,0,,0.226,0.327,0.248,0.265,0.265,0.101,0.003,-0.032,67.9,0.5,5.2,3.8,30.5,22.5,7.3,5,13.9,-2.8,60.5,28.6,84.9,13.4,29.7,3.0,6.1,23.0
"Yorke, Nick",694377,2024,22,37,42,8,6,0,0,2,4,9.5,0.216,0.378,0.286,0.664,0.162,0.25,5,14,2,7,11,0,,0.279,0.511,0.289,0.379,0.348,0.233,-0.063,-0.133,71.8,32.8,15.9,10.4,29.5,19.4,7.2,1,3.9,7.5,37.3,34.5,89.7,8.0,38.5,15.4,7.7,50.0
"Haniger, Mitch",571745,2024,33,380,423,79,55,12,0,12,40,9.5,0.208,0.334,0.286,0.62,0.126,0.276,44,127,0,89,121,0,,0.214,0.38,0.277,0.298,0.293,0.166,-0.006,-0.046,72.9,26.1,16.5,11.5,34.8,24.2,7.1,22,14.7,-0.8,55.1,32.4,90.6,13.7,31.0,9.0,8.2,45.9
"Thompson, Bubba",669352,2024,26,18,18,2,1,1,0,0,0,0.0,0.111,0.167,0.111,0.278,0.056,0.286,0,3,5,5,17,0,,0.166,0.27,0.119,0.192,0.166,0.103,-0.055,-0.103,69.9,0.0,15.4,5.9,30.8,11.8,7.6,0,16.6,-12.2,58.8,30.2,85.7,-9.6,28.6,14.3,0.0,28.6
"Chaparro, Andrés",665953,2024,25,121,132,26,10,12,0,4,7,5.3,0.215,0.413,0.28,0.693,0.198,0.237,15,50,1,29,33,0,,0.225,0.405,0.301,0.306,0.289,0.181,-0.01,0.008,72.4,21.9,12.4,9.6,24.4,18.7,7.1,3,8.4,-9.5,41.0,33.0,87.8,16.6,27.8,6.2,8.2,33.0
"Perez, Salvador",521692,2024,34,590,652,160,105,28,0,27,44,6.7,0.271,0.456,0.33,0.786,0.185,0.302,104,269,0,161,158,9,,0.271,0.53,0.335,0.361,0.331,0.259,0.0,-0.074,73.2,33.3,17.6,13.0,33.6,24.9,7.9,15,13.7,-6.9,53.6,34.8,91.1,19.0,39.4,12.2,6.6,44.8
"Tovar, Ezequiel",678662,2024,22,655,695,176,101,45,4,26,23,3.3,0.269,0.469,0.295,0.764,0.2,0.344,78,307,6,131,157,1,,0.231,0.41,0.324,0.291,0.261,0.179,0.038,0.059,71.3,18.9,11.8,8.0,30.6,20.9,7.5,17,10.5,-2.3,48.0,36.0,88.8,18.9,38.5,9.0,7.7,39.8
"Yoshida, Masataka",807799,2024,30,378,421,106,75,21,0,10,27,6.4,0.28,0.415,0.349,0.764,0.135,0.302,56,157,2,91,108,0,,0.256,0.408,0.336,0.327,0.329,0.153,0.024,0.007,70.9,15.2,13.3,11.7,34.1,30.1,7.3,4,6.8,0.6,44.8,33.1,88.0,10.5,36.3,5.5,7.3,37.5
"Vogelbach, Daniel",596129,2024,31,70,79,13,7,5,0,1,9,11.4,0.186,0.3,0.278,0.578,0.114,0.231,8,21,0,19,31,0,,0.271,0.495,0.262,0.369,0.356,0.224,-0.085,-0.195,72.5,20.5,23.2,20.5,42.0,37.2,7.6,1,11.8,-3.2,62.8,32.3,90.9,8.1,35.8,9.4,5.7,45.1
"McCoy, Mason",669200,2024,29,49,57,10,8,2,0,0,5,8.8,0.204,0.245,0.278,0.523,0.041,0.333,3,12,1,13,19,0,,0.202,0.241,0.241,0.245,0.277,0.039,0.002,0.004,67.7,2.5,5.2,3.8,29.3,21.5,7.4,5,6.2,2.4,40.5,32.4,82.9,9.3,33.3,0.0,0.0,15.2
"De La Cruz, Bryan",650559,2024,27,584,622,136,90,25,0,21,29,4.7,0.233,0.384,0.271,0.655,0.151,0.289,68,224,5,126,149,1,,0.241,0.431,0.283,0.306,0.279,0.19,-0.008,-0.047,71.8,19.9,12.7,9.2,32.7,23.8,7.7,20,13.4,1.1,52.8,38.1,89.6,13.1,35.6,9.3,6.4,41.3
"LeMahieu, DJ",518934,2024,35,201,228,41,34,5,0,2,19,8.3,0.204,0.259,0.269,0.528,0.055,0.229,26,52,0,53,67,0,,0.241,0.377,0.239,0.305,0.307,0.135,-0.037,-0.118,67.3,5.3,11.3,9.5,38.5,32.6,7.1,9,6.3,8.7,53.0,27.6,88.5,1.9,31.8,5.8,7.5,37.6
"Mastrobuoni, Miles",670156,2024,28,98,106,19,16,3,0,0,7,6.6,0.194,0.224,0.245,0.469,0.03,0.232,4,22,2,22,50,0,,0.264,0.371,0.214,0.303,0.311,0.107,-0.07,-0.147,66.8,2.3,5.8,4.5,46.2,36.4,6.5,1,6.0,2.9,43.9,33.4,87.4,13.9,32.9,2.4,6.1,31.7
"Santander, Anthony",623993,2024,29,595,665,140,69,25,2,44,58,8.7,0.235,0.506,0.308,0.814,0.271,0.225,102,301,2,154,155,3,,0.225,0.458,0.345,0.327,0.301,0.234,0.01,0.048,73.1,33.8,13.9,11.2,27.7,22.3,7.2,5,7.7,-7.2,50.7,26.5,89.8,22.7,35.0,11.7,9.1,41.6
"Polanco, Jorge",593871,2024,30,417,469,89,62,11,0,16,46,9.8,0.213,0.355,0.296,0.651,0.142,0.274,45,148,4,95,118,3,,0.224,0.406,0.287,0.31,0.306,0.182,-0.011,-0.051,69.7,7.9,12.0,8.8,32.0,23.6,7.2,17,13.7,-7.5,47.1,36.9,88.3,17.9,35.8,8.9,5.3,37.2
"Tena, José",677588,2024,23,161,168,43,35,5,0,3,7,4.2,0.267,0.354,0.298,0.652,0.087,0.342,15,57,6,33,44,0,,0.252,0.418,0.286,0.306,0.283,0.166,0.015,-0.064,71.2,19.5,16.9,13.1,35.9,27.9,6.9,3,7.7,-0.9,38.3,36.2,91.2,7.6,30.8,8.3,4.2,49.2
"Walker, Christian",572233,2024,33,479,552,120,68,26,0,26,55,10.0,0.251,0.468,0.335,0.803,0.217,0.287,84,224,2,138,130,4,,0.243,0.47,0.343,0.354,0.335,0.228,0.008,-0.002,75.0,52.7,15.8,12.2,26.1,20.2,7.5,32,8.7,-3.7,46.9,30.3,91.2,16.6,35.0,13.3,7.1,48.0
"Adames, Willy",642715,2024,28,610,688,153,88,33,0,32,74,10.8,0.251,0.462,0.331,0.793,0.211,0.297,112,282,21,181,161,3,,0.24,0.468,0.342,0.341,0.322,0.228,0.011,-0.006,73.6,33.2,13.5,9.8,29.0,21.1,8.1,9,15.5,-0.8,58.5,33.7,88.6,20.6,38.2,12.0,8.6,40.7
"Guillorme, Luis",641645,2024,29,161,187,33,23,9,1,0,23,12.3,0.205,0.273,0.301,0.574,0.068,0.26,10,44,4,39,77,0,,0.223,0.3,0.263,0.285,0.318,0.077,-0.018,-0.027,64.9,1.0,4.5,3.8,38.7,32.2,7.5,4,5.2,14.6,39.4,34.7,85.5,5.7,32.8,2.3,3.1,21.1
"Brennan, Will",686823,2024,26,330,353,87,64,13,2,8,19,5.4,0.264,0.388,0.309,0.697,0.124,0.287,30,128,4,69,114,2,,0.267,0.381,0.303,0.306,0.312,0.114,-0.003,0.007,69.0,3.2,10.1,8.5,34.2,29.0,6.8,22,5.0,0.2,43.7,30.1,86.0,13.3,31.1,4.6,4.2,32.5
"Ramos, Heliot",671218,2024,24,475,518,128,80,23,3,22,37,7.1,0.269,0.469,0.322,0.791,0.2,0.329,72,223,6,116,121,2,,0.245,0.484,0.339,0.337,0.302,0.24,0.024,-0.015,75.2,55.2,18.3,13.7,29.8,22.3,6.9,28,8.5,3.4,46.7,32.9,91.5,10.4,34.3,14.5,5.5,47.5
"Vargas, Miguel",678246,2024,24,206,237,31,19,7,0,5,25,10.5,0.15,0.257,0.249,0.506,0.107,0.177,16,53,3,36,72,0,,0.175,0.301,0.233,0.265,0.276,0.126,-0.025,-0.044,69.8,8.3,7.2,5.8,28.7,23.0,7.7,10,11.3,-3.5,62.3,36.0,86.2,21.3,28.9,4.6,4.6,26.3
"Schanuel, Nolan",694384,2024,22,519,607,130,98,19,0,13,68,11.2,0.25,0.362,0.343,0.705,0.112,0.285,54,188,10,113,147,0,,0.253,0.361,0.315,0.322,0.348,0.107,-0.003,0.001,65.2,2.6,5.6,4.9,36.6,31.8,6.6,13,9.1,1.0,46.4,39.2,86.1,10.3,36.4,3.5,4.0,25.4
"Cruz, Oneil",665833,2024,25,541,599,140,82,34,3,21,51,8.5,0.259,0.449,0.324,0.773,0.19,0.347,76,243,22,137,146,5,,0.259,0.475,0.331,0.344,0.325,0.216,0.0,-0.026,78.5,75.3,24.6,16.5,34.1,22.9,7.7,10,8.4,-6.7,42.0,32.9,95.5,9.8,32.1,15.7,4.7,54.9
"Sabol, Blake",666165,2024,26,32,38,10,8,2,0,0,5,13.2,0.313,0.375,0.421,0.796,0.062,0.435,1,12,0,7,11,1,,0.244,0.398,0.352,0.33,0.363,0.154,0.069,-0.023,71.2,1.7,14.6,10.3,39.0,27.6,7.2,2,12.7,-0.1,62.1,36.2,90.3,12.7,30.4,8.7,4.3,43.5
"Varsho, Daulton",662139,2024,27,459,513,98,52,21,7,18,48,9.4,0.214,0.407,0.293,0.7,0.193,0.262,58,187,10,105,136,1,,0.185,0.326,0.304,0.265,0.267,0.141,0.029,0.081,73.7,34.4,11.1,8.2,24.0,17.7,7.6,6,12.7,-3.6,54.2,32.6,86.1,24.4,30.2,6.2,9.0,34.0
"Donovan, Brendan",680977,2024,27,587,652,163,112,34,3,14,47,7.2,0.278,0.417,0.342,0.759,0.139,0.3,73,245,5,136,153,0,,0.275,0.432,0.332,0.341,0.341,0.157,0.003,-0.015,69.6,7.2,13.8,12.0,40.5,35.2,6.9,14,7.7,0.8,49.6,30.0,88.7,13.2,36.6,5.5,6.5,37.6
"Senzel, Nick",669222,2024,29,236,267,46,28,11,0,7,28,10.5,0.195,0.331,0.283,0.614,0.136,0.232,18,78,1,46,74,1,,0.228,0.361,0.273,0.301,0.312,0.133,-0.033,-0.03,68.8,3.1,6.5,5.3,32.3,26.1,7.5,19,9.9,-0.9,54.9,32.5,84.0,15.5,38.6,5.7,4.5,26.7
"Salazar, César",663967,2024,28,25,32,8,6,2,0,0,2,6.3,0.32,0.4,0.387,0.787,0.08,0.381,8,10,0,10,12,0,,0.323,0.378,0.343,0.34,0.39,0.055,-0.003,0.022,67.7,0.0,2.4,2.0,34.1,28.0,7.1,1,12.5,-6.7,48.0,33.3,85.6,17.7,45.5,0.0,0.0,13.6
